Channel name,Description,Subscriber Count,Image Link,Image JSON,Link
Linuxpelit,"Keskustelua kaikesta Linuxilla tapahtuvasta pelaamisesta! Vinkit, uutiset, pöhinä, tekniikka. Kielletyt pelit:  noituus, satanismi (demoniset) , väkivalta, epäjumalat ja seksi.		https://linux.blogaaja.fi/pelit	https://www.protondb.com",29,https://cdn4.cdn-telegram.org/file/QmQhqSKHDW0YT2SKkPs_iXmdbFDzCP9Um-lB9rW_HsaoS8L6buZIzDxbyFKMFdMmtPNllqwU-g6zkVYtE7BYMSwhiXncL2-KOiBWhTys0-TfRkDgcUtIC0CXIbSOgXscZSMnhl5ayTusfOHX1mfnJeUl4xHYanpoRzBj3hK2_0dHEgseABri1E-Znvu3TvXYc6ZNnhdiGURFESP3W06zlh9xuTZqMbY2rFXNxt4WSMaQFL9B8_SCY2lKZmkDTpIHMEKPJX-XbZ434ZXGQKQfMPnlZV1YfIAqdwN6uFvEaL1axSldgjmbZRGW0LtanTRxy42YM9XCbfAZOQX8emfmCA.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/QmQhqSKHDW0YT2SKkPs_iXmdbFDzCP9Um-lB9rW_HsaoS8L6buZIzDxbyFKMFdMmtPNllqwU-g6zkVYtE7BYMSwhiXncL2-KOiBWhTys0-TfRkDgcUtIC0CXIbSOgXscZSMnhl5ayTusfOHX1mfnJeUl4xHYanpoRzBj3hK2_0dHEgseABri1E-Znvu3TvXYc6ZNnhdiGURFESP3W06zlh9xuTZqMbY2rFXNxt4WSMaQFL9B8_SCY2lKZmkDTpIHMEKPJX-XbZ434ZXGQKQfMPnlZV1YfIAqdwN6uFvEaL1axSldgjmbZRGW0LtanTRxy42YM9XCbfAZOQX8emfmCA.jpg""}","{""href"": ""https://t.me/Linuxpelit"",""label"":""Link""}"
Linuxsauna,"Lämmöllä Linuxiin! Apu, vinkit.		Osallistumista ei vaadita; seuratakin voi. 		Ei jakeluhalveerausta, politiikkaa, uskontoa, koronaa. Saunotaan rennosti. Kysy rohkeasti!		linux.blogaaja.fi	English => https://linuxrocks.online/@Linux	Email linuxsauna@pm.me",512,https://cdn4.cdn-telegram.org/file/Rt058shWZw6oBL8LnmsuPLTKjmzI5o6wWJdFSB46ukTRfUFS9XdJzeped7RohvffYHkS5GSIJwt77FaAxCNb8OzAIoI0XxFwyPnAgGL0ePzhZ5q1ZHMCiS9nHHc2vzHrr0lVHIcVkIwQSt18fK7_76xUhIyWHQ3hAL0auCKHrccbSQNsGr3q9mTvHQ4ic44ahM4iG1r_DBztnV7DRzAuOWc-OwtV6ql6V1IH8pd666R_UmlmrMIhALt94ATmWZdKyIZwslE8-vly9jjGgD10g3ynbTe56Yx2-NCAXkmr2M6mIgdKlWwInRhdGqN4k14ZOQx3yg1jejL9vHBHiECkCQ.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/Rt058shWZw6oBL8LnmsuPLTKjmzI5o6wWJdFSB46ukTRfUFS9XdJzeped7RohvffYHkS5GSIJwt77FaAxCNb8OzAIoI0XxFwyPnAgGL0ePzhZ5q1ZHMCiS9nHHc2vzHrr0lVHIcVkIwQSt18fK7_76xUhIyWHQ3hAL0auCKHrccbSQNsGr3q9mTvHQ4ic44ahM4iG1r_DBztnV7DRzAuOWc-OwtV6ql6V1IH8pd666R_UmlmrMIhALt94ATmWZdKyIZwslE8-vly9jjGgD10g3ynbTe56Yx2-NCAXkmr2M6mIgdKlWwInRhdGqN4k14ZOQx3yg1jejL9vHBHiECkCQ.jpg""}","{""href"": ""https://t.me/Linuxsauna"",""label"":""Link""}"
Linuxubuntusuomi,"Ubuntu Suomi (epävirallinen).  		Säännöt: ei politiikkaa. Ei myöskään halveerausta Ubuntua kohtaan; sellainen johtaa ulos. 		Linux-jakelu on aina henkilökohtainen valinta ja ""parasta"" ei ole. Ubuntu on syystäkin erittäin suosittu.",24,https://cdn4.cdn-telegram.org/file/XjTiNXMdFIu2lzWck50EpgJ7GlhhUNkvrYvwUTZfkW8yxwj-yC7lrG77fbbFq_H-dZQ0VueiIijhpWw_1zPkQe_d_C9nLW8_mF5wCeeNE1qFQjnQ0YqbUE7uu8uDaSZl1yMSr7RTFbczm0YT6D1DveLmsa8klVn0G_qQ0EnEEVE23S9GOfLosw08yWX5A69oAMizd6P2aXZVAFyXkydm0mbSPAJZ2KMNPlT-syRSaUIWYcrHqrL8-1K3SXNlcq8o6oksyCsVeEbVC7OisH0phJJksocF4vdXA8xIktD3gxXF3WXEXKDLeLNHKfa3wNubbyYt7_xkSvISgcSp3sG2dA.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/XjTiNXMdFIu2lzWck50EpgJ7GlhhUNkvrYvwUTZfkW8yxwj-yC7lrG77fbbFq_H-dZQ0VueiIijhpWw_1zPkQe_d_C9nLW8_mF5wCeeNE1qFQjnQ0YqbUE7uu8uDaSZl1yMSr7RTFbczm0YT6D1DveLmsa8klVn0G_qQ0EnEEVE23S9GOfLosw08yWX5A69oAMizd6P2aXZVAFyXkydm0mbSPAJZ2KMNPlT-syRSaUIWYcrHqrL8-1K3SXNlcq8o6oksyCsVeEbVC7OisH0phJJksocF4vdXA8xIktD3gxXF3WXEXKDLeLNHKfa3wNubbyYt7_xkSvISgcSp3sG2dA.jpg""}","{""href"": ""https://t.me/Linuxubuntusuomi"",""label"":""Link""}"
Lshoitolanssi,Hoitolanssi on uuden ajan ryhmä jossa paikallinen hoitohenkilö tarjoaa suoraan palveluitaan ihmisille jotka arvostavat yksilöllistä ja kaikkia ihmisiä tasa-arvoisina pitävää hoitoa.  Motto: Rakkaudesta hoitoalaan ❤️,303,https://cdn1.cdn-telegram.org/file/bo4tPV7h5I7px6eTJBHlYyFQYYlVrW2yJWOJHCcFNoZRpQEQ5tnw6hx2qBXJ9uZoUF2liNKGUzoK4W3vmiH7SegHjA1pf2NFbiyyLk2o0Aty3jwLNI8terHUVZSMeLOCidpuWQVz4x1WO5TvfMfpkGWUVxRhxRlUGFaJNwserVmDgSv6NP6j6kpAw2alX6ndCJi4g6-20FOItsXTR4h8yHBLcGLW5w24HczHaYvEv0TTrJhUgqbdBqeYoaZJ7RSlEXRzUewBxbJ13Fcbdp9DjKeb2jSOO0jY1gVG8mCwMbtF5X7L46bixe4yjnwCjlXBnG5tWtuFCVns_Is1215Pcw.jpg,"{""img_src"": ""https://cdn1.cdn-telegram.org/file/bo4tPV7h5I7px6eTJBHlYyFQYYlVrW2yJWOJHCcFNoZRpQEQ5tnw6hx2qBXJ9uZoUF2liNKGUzoK4W3vmiH7SegHjA1pf2NFbiyyLk2o0Aty3jwLNI8terHUVZSMeLOCidpuWQVz4x1WO5TvfMfpkGWUVxRhxRlUGFaJNwserVmDgSv6NP6j6kpAw2alX6ndCJi4g6-20FOItsXTR4h8yHBLcGLW5w24HczHaYvEv0TTrJhUgqbdBqeYoaZJ7RSlEXRzUewBxbJ13Fcbdp9DjKeb2jSOO0jY1gVG8mCwMbtF5X7L46bixe4yjnwCjlXBnG5tWtuFCVns_Is1215Pcw.jpg""}","{""href"": ""https://t.me/Lshoitolanssi"",""label"":""Link""}"
Luonnollinenelama,"Suvi Sistosen ylläpitämä luonnonmukaisen elämän ja itsensä kehittämisen ryhmä. Aiheina mm. luontoyhteys, luonnon rytmit, luonnonmukainen elämäntapa ja hyvinvointi.",602,https://cdn4.cdn-telegram.org/file/r_oK3YwzFrr805JBZOr0KF65HsGrrCWhY-gZdXCSwELkwzNptnZ7MLJO_jYLDp2qPpN-LYuISIA3V7crKGHZEuwsP7RnNcwEXspQS6m5P5CQvI3qK__XTPLH7z-uxXd1d851FwagvNpagiBQLVLFyQv4JdQhTV_uEBW1zPedKLqHV8xwUofbKoks1vIBwnLwwHE7lqL0ffbe9T96lBS3ebcorfiVLMj8GL2_cxv336_8MEk_18uAmsTt2Q8wvWHvZNR5PuAK1Mbf04nBZateokszX987xeNzO_khOYd9Y9BZ4TIjt-q7Z_qXPI7m8p8YH4RHRPAtZ5DZ--v1DLSW3A.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/r_oK3YwzFrr805JBZOr0KF65HsGrrCWhY-gZdXCSwELkwzNptnZ7MLJO_jYLDp2qPpN-LYuISIA3V7crKGHZEuwsP7RnNcwEXspQS6m5P5CQvI3qK__XTPLH7z-uxXd1d851FwagvNpagiBQLVLFyQv4JdQhTV_uEBW1zPedKLqHV8xwUofbKoks1vIBwnLwwHE7lqL0ffbe9T96lBS3ebcorfiVLMj8GL2_cxv336_8MEk_18uAmsTt2Q8wvWHvZNR5PuAK1Mbf04nBZateokszX987xeNzO_khOYd9Y9BZ4TIjt-q7Z_qXPI7m8p8YH4RHRPAtZ5DZ--v1DLSW3A.jpg""}","{""href"": ""https://t.me/Luonnollinenelama"",""label"":""Link""}"
Luonnollinenelamatori,"Suvi Sistosen ylläpitämä Luonnonmukaista hyvinvointia ja uuden ajan luomista edistävien live-, verkkotapahtumien, palvelujen ja tuotteiden ilmoitusalusta 🌱✨🌎",255,https://cdn4.cdn-telegram.org/file/J0KvTVOwh8nlFA9vAyzp0IrRj3GscnbUnfwhYyGXV_rgVAtyIapgBAi-8dD4SDSU--1aDx-65ixlHn7BeqLNRG1otpWc02N0roW19C7y-V8_E9iksHz9iGU311djgQ2-VVCNlhrHIA57EPs2U6DAfkOaMvu9DOiwNCfrAH1BT6NDzSBtQhsPzS3gEVxdW6Gn_D-4HAk2iJFFk8x1nTtWkwXHyOS7djEagLAr55TfPJa1o1fWdjFZbCY3fIT1SmO4mCcgeyyXf5aPkp-4gi-ZuXNZpOevk7DChediV8qWPrzTkA56GVOfG4ywLrNhDBeAnoUymxs-ITtmnyAOSWdgrg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/J0KvTVOwh8nlFA9vAyzp0IrRj3GscnbUnfwhYyGXV_rgVAtyIapgBAi-8dD4SDSU--1aDx-65ixlHn7BeqLNRG1otpWc02N0roW19C7y-V8_E9iksHz9iGU311djgQ2-VVCNlhrHIA57EPs2U6DAfkOaMvu9DOiwNCfrAH1BT6NDzSBtQhsPzS3gEVxdW6Gn_D-4HAk2iJFFk8x1nTtWkwXHyOS7djEagLAr55TfPJa1o1fWdjFZbCY3fIT1SmO4mCcgeyyXf5aPkp-4gi-ZuXNZpOevk7DChediV8qWPrzTkA56GVOfG4ywLrNhDBeAnoUymxs-ITtmnyAOSWdgrg.jpg""}","{""href"": ""https://t.me/Luonnollinenelamatori"",""label"":""Link""}"
Luonnollinenterveys,Tervetuloa pitämään itsestä huolta luonnollisilla keinoilla💖 jaan kanalla vuosien varrella oppimaani sekä hyväksi havaittuja tuotteita💖Tervetuloa mukaan t Heidi 💫,9,https://cdn4.cdn-telegram.org/file/s_ZzSCbb2FGdVbjzzFkwXTgwHDqokk1KIS01IgJGiZxHWzdloyb_mFFZOUKIJ27aoqEe8ueW9n1m42Y9QU4F30b9SEDH_50Yq2U1i3eVzKCAyKA0zDOm4p0zGGc633hxfjILyU0gUR68pISCKMCId-GU1hjEQ5pUY9vWYQwPQ_9QAdx89GuNTw-9T3Y_57Flw-cCLMYY824TgVVQz-o8AggQSsXtzil8OKVNxSDeXevNxeKg1OwFpRXSk8goy3lzGFQtKtGOpL59MGdwbnpYeKa9dg36TbErxchsnPSSCQ0yILbhL48uu26qp3wqSXIPD-jOVJyd4Uq1omntPAMQMA.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/s_ZzSCbb2FGdVbjzzFkwXTgwHDqokk1KIS01IgJGiZxHWzdloyb_mFFZOUKIJ27aoqEe8ueW9n1m42Y9QU4F30b9SEDH_50Yq2U1i3eVzKCAyKA0zDOm4p0zGGc633hxfjILyU0gUR68pISCKMCId-GU1hjEQ5pUY9vWYQwPQ_9QAdx89GuNTw-9T3Y_57Flw-cCLMYY824TgVVQz-o8AggQSsXtzil8OKVNxSDeXevNxeKg1OwFpRXSk8goy3lzGFQtKtGOpL59MGdwbnpYeKa9dg36TbErxchsnPSSCQ0yILbhL48uu26qp3wqSXIPD-jOVJyd4Uq1omntPAMQMA.jpg""}","{""href"": ""https://t.me/Luonnollinenterveys"",""label"":""Link""}"
Luontokuvaajat,Tervetuloa Luontokuvaajien yhteisöön!📷🏕			Hastagit somessa:	#luontokuvaajat		Kanava: @luontokuvaajat_kanava,30,https://cdn4.cdn-telegram.org/file/bGsB8__qs9yBcbC4x_q27LgQ702cq-oCl1-3Sc_bdk5_nilKvMiqnYCUpDhGf-4VedtJTWFhrggCK5ckbkIPotfU0nCUFnJZWaH9sqBP14xxw5gCx14wELCkEC5SbsycZ2diM5MAmpIMlo7jJE0Ju5zWiywPX80XVsaUlJTd4ZeqUClvS4ZisnQEKpi54UnAAQ5FTHciWu77-9xvaeCribM_tnRW8Uo1vowt4zu7J5pDUATmNS6_LSbS6X70jqkjrJ5lkP7K05sG-ZVphebo3hHrdmDBNzpDDSpJNHO01Gm_DAc1v535pHpxje1WfcYzbp0lFKwC9B1nWQ5VqGkyRw.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/bGsB8__qs9yBcbC4x_q27LgQ702cq-oCl1-3Sc_bdk5_nilKvMiqnYCUpDhGf-4VedtJTWFhrggCK5ckbkIPotfU0nCUFnJZWaH9sqBP14xxw5gCx14wELCkEC5SbsycZ2diM5MAmpIMlo7jJE0Ju5zWiywPX80XVsaUlJTd4ZeqUClvS4ZisnQEKpi54UnAAQ5FTHciWu77-9xvaeCribM_tnRW8Uo1vowt4zu7J5pDUATmNS6_LSbS6X70jqkjrJ5lkP7K05sG-ZVphebo3hHrdmDBNzpDDSpJNHO01Gm_DAc1v535pHpxje1WfcYzbp0lFKwC9B1nWQ5VqGkyRw.jpg""}","{""href"": ""https://t.me/Luontokuvaajat"",""label"":""Link""}"
Luontokuvaajat_kanava,Tervetuloa Luontokuvaajat yhteisöön!🏕		#tiedote #julkaisu #kilpailu		Hastagit somessa:	#luontokuvaajat		Yhteisömme: @luontokuvaajat,20,https://cdn4.cdn-telegram.org/file/oWSxmMnqE-EKME0EtyIW0XzQBFfz276sh_NP6lY_ga-QvQpIAbcfMT3sfdhA2q3f03fvbqEHGwE4XcKFCc_3nOEdoCEdZwbYSOquQ4zKcFnV8R16rcx7h73WwEkFkjzs_YrJJ_Hjxr9vjQTa8jzQT5RmuuIKFWdMDT7xzef8Jz0MBl4iruTia4Cn_qi_-I7ii_0bCTtQzM3_GMl5Gdw0b7XcFX3yxeWlj6pTgqrimnFoqoIDyqoQixepy0LTyXXQlA7SxIJ0J0AhtJM1AhZi76e8s7jCZB1ZUQYG3iWl-VBE8baHj4txwy8uIC2-8pS8tF1JKghoM2yUFje0-I14zQ.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/oWSxmMnqE-EKME0EtyIW0XzQBFfz276sh_NP6lY_ga-QvQpIAbcfMT3sfdhA2q3f03fvbqEHGwE4XcKFCc_3nOEdoCEdZwbYSOquQ4zKcFnV8R16rcx7h73WwEkFkjzs_YrJJ_Hjxr9vjQTa8jzQT5RmuuIKFWdMDT7xzef8Jz0MBl4iruTia4Cn_qi_-I7ii_0bCTtQzM3_GMl5Gdw0b7XcFX3yxeWlj6pTgqrimnFoqoIDyqoQixepy0LTyXXQlA7SxIJ0J0AhtJM1AhZi76e8s7jCZB1ZUQYG3iWl-VBE8baHj4txwy8uIC2-8pS8tF1JKghoM2yUFje0-I14zQ.jpg""}","{""href"": ""https://t.me/Luontokuvaajat_kanava"",""label"":""Link""}"
Luontotaipale,Tervetuloa seuraamaan Luonto-Taipaleen elämää ja tarjontaa! Ilmoittaudu  t.me/nooraruuth,21,https://cdn4.cdn-telegram.org/file/H15JID7u7SnSZBiFJZFN38s9VCIq9Mzk9l5H3qvDth_iT3K3BvtnUeIsbiGFn6eHSPV_G0sihyWEnLHIM5EUc-86YC7vcEoRm8VSc51mfE0urFlETTNBJawjbf4rR8nseCqIEWcJSrSfLJ_36n9mw1r_BKGQa5KtnhQKcyfcdMdD83E64Jn6wby1Gp00vtyu1heVusnEqsIaVrDW3lpLWUUSFxq141FHquACZqOpD3ThkO8NVC57PCZS4lDt5Nyfl0DGg0BlRphvleR9Wthi2OFKxzxYpub_3KtQxnHat-fH4U-ZQ9BvOx9iLbagdkHSQW5lmMEy0ZlyeNCaeyvAjg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/H15JID7u7SnSZBiFJZFN38s9VCIq9Mzk9l5H3qvDth_iT3K3BvtnUeIsbiGFn6eHSPV_G0sihyWEnLHIM5EUc-86YC7vcEoRm8VSc51mfE0urFlETTNBJawjbf4rR8nseCqIEWcJSrSfLJ_36n9mw1r_BKGQa5KtnhQKcyfcdMdD83E64Jn6wby1Gp00vtyu1heVusnEqsIaVrDW3lpLWUUSFxq141FHquACZqOpD3ThkO8NVC57PCZS4lDt5Nyfl0DGg0BlRphvleR9Wthi2OFKxzxYpub_3KtQxnHat-fH4U-ZQ9BvOx9iLbagdkHSQW5lmMEy0ZlyeNCaeyvAjg.jpg""}","{""href"": ""https://t.me/Luontotaipale"",""label"":""Link""}"
Luuppi,"Älä spämmää	Älä julkaise k18 materiaalia.	Älä jaa tai avaa epämääräisiä tai lyhennettyjä linkkejä.	Noudata ylläpidon ohjeita.	Kanava on syrjinnästä vapaa tila.	Mikäli koet tai havaitset epäasiallista tai syrjivää käytöstä, ilmoita siitä Hatoille (Admin).",486,https://cdn4.cdn-telegram.org/file/L686YUq6eZyxIrhKCYZ7RR20pU5KCvnWnK2Jcl_j0C9_2z0WJ7IzXqRJcKsjWHr79B5MFnGvAHIUEBPUfGNwZB7rfJgiGDw0hvHToFQXwkk8sNO569WCVVntZiPNkH9AwyaJqQHLehgN1Z9GWxcCFWqVF0CAxUI7GU_cA_RY3oU3onpLHoXwBMIcOwLOJYBuETh2FsxtkdsOZBeyTnyewevfYjA0ZQBOzPmc-JU_aHivytY-LSBDm6XXy4zoFzNcstc3zzxLWSf018Pjt8mZaZsZEXP5tAfSW-dm-Isq2yNvmtTbBWk23BA__wjFWCX3SXA3XKj2pmaEZgZkiRmrwQ.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/L686YUq6eZyxIrhKCYZ7RR20pU5KCvnWnK2Jcl_j0C9_2z0WJ7IzXqRJcKsjWHr79B5MFnGvAHIUEBPUfGNwZB7rfJgiGDw0hvHToFQXwkk8sNO569WCVVntZiPNkH9AwyaJqQHLehgN1Z9GWxcCFWqVF0CAxUI7GU_cA_RY3oU3onpLHoXwBMIcOwLOJYBuETh2FsxtkdsOZBeyTnyewevfYjA0ZQBOzPmc-JU_aHivytY-LSBDm6XXy4zoFzNcstc3zzxLWSf018Pjt8mZaZsZEXP5tAfSW-dm-Isq2yNvmtTbBWk23BA__wjFWCX3SXA3XKj2pmaEZgZkiRmrwQ.jpg""}","{""href"": ""https://t.me/Luuppi"",""label"":""Link""}"
Luuppimtt,MTT:n opiskeluun ja opintoihin tarkoitettu ryhmä. Luethan ryhmän säännöt. Ne löytyvät pinnattuna.,128,https://cdn4.cdn-telegram.org/file/Xui5l-tLJejziKAKWnS5VwL3l7-fSdj9wUHaxpVpDRIa5zBUr68WtqJ5Cyue2Mq_y0DP_PYnAdsb1JldOF9UHZV7Llctw7lwkefSlo5228kf2YwpqwBIh7N6ngePk2nknhxZip3XZXzr8F1rVtAYMi0R2JEJ1aLyy2UVHGpYDiRUkxogquceRvAiw3CIt43v47iuPTcoQUbydcrEIWmOQueazOBogv2HsaCYzdyU7gmTe3n9llUVhfvEqBicYtpkfJk4FdN2eZOmlOJlJcr6vIt84183BlM_gwxYKAM3800AlRo3IKgtPqNgp5PlLwyRKdLKTyGzgZUR8OJjOed8Zg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/Xui5l-tLJejziKAKWnS5VwL3l7-fSdj9wUHaxpVpDRIa5zBUr68WtqJ5Cyue2Mq_y0DP_PYnAdsb1JldOF9UHZV7Llctw7lwkefSlo5228kf2YwpqwBIh7N6ngePk2nknhxZip3XZXzr8F1rVtAYMi0R2JEJ1aLyy2UVHGpYDiRUkxogquceRvAiw3CIt43v47iuPTcoQUbydcrEIWmOQueazOBogv2HsaCYzdyU7gmTe3n9llUVhfvEqBicYtpkfJk4FdN2eZOmlOJlJcr6vIt84183BlM_gwxYKAM3800AlRo3IKgtPqNgp5PlLwyRKdLKTyGzgZUR8OJjOed8Zg.jpg""}","{""href"": ""https://t.me/Luuppimtt"",""label"":""Link""}"
Luuppitkt,TKT:n opiskeluun ja opintoihin tarkoitettu ryhmä. Luethan ryhmän säännöt. Ne löytyvät pinnattuna.,327,https://cdn4.cdn-telegram.org/file/YeIWil7QxVha4SpharWi0lbUExEv7q0ArV3ukhn6k-oY8EuVzypHWbv1Dev3w_IfXK_65L6qLpkaDORn8J4lfpXtSFxnPgHI4_GtSQbAfcqaqEBv0jlysp5UUpO2Se_Sg4xOEOjbb6gAryoDb-e0fSQLzgk1naMyzClUUwhKnW7nqLOu3__Alqncb-GDVkpdAAA7s1Xhsj-Q1WTCSDuz7Dzia_oa88n5q2WkSNNr3zIf0KOhC1erlppTOh5HBryMhP8HnMsyrfv22u2ZGWKXXmZxDhbtfLr-gLy-Z49OE-kZdexBZawQqb5miQV5BEV3fcaeIzQMYPTWhQF7ImetNg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/YeIWil7QxVha4SpharWi0lbUExEv7q0ArV3ukhn6k-oY8EuVzypHWbv1Dev3w_IfXK_65L6qLpkaDORn8J4lfpXtSFxnPgHI4_GtSQbAfcqaqEBv0jlysp5UUpO2Se_Sg4xOEOjbb6gAryoDb-e0fSQLzgk1naMyzClUUwhKnW7nqLOu3__Alqncb-GDVkpdAAA7s1Xhsj-Q1WTCSDuz7Dzia_oa88n5q2WkSNNr3zIf0KOhC1erlppTOh5HBryMhP8HnMsyrfv22u2ZGWKXXmZxDhbtfLr-gLy-Z49OE-kZdexBZawQqb5miQV5BEV3fcaeIzQMYPTWhQF7ImetNg.jpg""}","{""href"": ""https://t.me/Luuppitkt"",""label"":""Link""}"
Maantasalla,"Tutki rehellisesti itse. Älä usko sokeasti ketään tai edes mitään varmana uskomaasi tai ""tietämääsi"" ns. faktaa. Kyseenalaista ja pysy uteliaana. Mihin tietosi perustuvat? Voitko omalla tutkimuksella ja päättelylläsi selvittää miten asiat ovat? Etsi, Kysy",41,https://cdn4.cdn-telegram.org/file/OrwdghpcA38mg9vndZeFeLeQCBFy7qEO_kq2MrxzaDg2qGTy_k_jIVk5ZSTJwsZK8TZEk7iDFIbks8bWDrwytscamwukiAFnKW41-5CNYhP80qwXV7ZhXQDbT2jYUviyWgCjydk8Z6QYsa6Vu6ubEGMuT5sNtOO0mTImF0BPRISrPhHxDLCMQYyPeIyJ4uz2ZMbA9wDnV1Q2N4ZXufJAcMpuU0X6wsFB-8PkJW6aWL92dA9COTKT040F1usHXJraYV15zNj_qgwWcAZU-2Du18IXK6Rva7_Y3LW8VDRWhpfaENEylZNBQ9lzuDn1LBCtkkqdfIfgMMV12cYk-Plehg.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/OrwdghpcA38mg9vndZeFeLeQCBFy7qEO_kq2MrxzaDg2qGTy_k_jIVk5ZSTJwsZK8TZEk7iDFIbks8bWDrwytscamwukiAFnKW41-5CNYhP80qwXV7ZhXQDbT2jYUviyWgCjydk8Z6QYsa6Vu6ubEGMuT5sNtOO0mTImF0BPRISrPhHxDLCMQYyPeIyJ4uz2ZMbA9wDnV1Q2N4ZXufJAcMpuU0X6wsFB-8PkJW6aWL92dA9COTKT040F1usHXJraYV15zNj_qgwWcAZU-2Du18IXK6Rva7_Y3LW8VDRWhpfaENEylZNBQ9lzuDn1LBCtkkqdfIfgMMV12cYk-Plehg.jpg""}","{""href"": ""https://t.me/Maantasalla"",""label"":""Link""}"
Maiasta,Sapiiii,1,https://cdn5.cdn-telegram.org/file/EK2925BNhicbLyRcx-F3r48ae-_Ed51nMAMa_WzEqSxMqFli97rhdxZv_Zclq_69Ws9gcXb3rjcQUT_UwWGfH_TCSYtmk-ghL51TSdI8D_G5VYeFjf_Oifki-j41S7WS3GlCs406jwP5dz3YJKf_xG18eLmG2f39cGhWjUp6i9ujQf8Bor0OU6WV1yfE_fyIBMNDFdiqQwLSXXnYT8llma5qZcctea20h3_LxDuBHWd3uo-6RhIN6uqrKVsClhrzSffAvX8u_tUKqF1DR-_WYNzDGvqeW4nNZ7khTFdTeRX2c7rlFufnJ_FqEQYuvAGx6JnApBz5KXtM2B-00WHNqg.jpg,"{""img_src"": ""https://cdn5.cdn-telegram.org/file/EK2925BNhicbLyRcx-F3r48ae-_Ed51nMAMa_WzEqSxMqFli97rhdxZv_Zclq_69Ws9gcXb3rjcQUT_UwWGfH_TCSYtmk-ghL51TSdI8D_G5VYeFjf_Oifki-j41S7WS3GlCs406jwP5dz3YJKf_xG18eLmG2f39cGhWjUp6i9ujQf8Bor0OU6WV1yfE_fyIBMNDFdiqQwLSXXnYT8llma5qZcctea20h3_LxDuBHWd3uo-6RhIN6uqrKVsClhrzSffAvX8u_tUKqF1DR-_WYNzDGvqeW4nNZ7khTFdTeRX2c7rlFufnJ_FqEQYuvAGx6JnApBz5KXtM2B-00WHNqg.jpg""}","{""href"": ""https://t.me/Maiasta"",""label"":""Link""}"
Makitalontila,Pieni luomumaatila Satakunnassa. Käsintehtyä FUDGE-toffeeta ja hunajaa.,62,https://cdn4.cdn-telegram.org/file/J0qtqlNqtAyy5ObEBg9I6Ll2DktYCjk8V7NosK4Sfi0IbJg2AmvjY4NgVTsrtYzGMOLKA48RDM9wsQTWxLBYQY90bG5aMgCp1RkztE_a_UuszAV1VpzdpSU7Ui6BWPxPizm1-pwBSzESCkTDfp5gtGlG3OYsL5PK-xugqlPppcvLHdcL0pTRzyl50F0nrzK5dHNa0jZ4JZtryNYmNJFnSshT1WfHKZ3-Mn3E_7Lt5grJgUG6KIEj1JQj6iMew97rfnyBn8Cj5WoamFg8XKpsvo_90q63XLcIbNosvI-8T2CKMd_E3wzXbgOm08xLsfE4Yf78jG545hWinvsDedTjAA.jpg,"{""img_src"": ""https://cdn4.cdn-telegram.org/file/J0qtqlNqtAyy5ObEBg9I6Ll2DktYCjk8V7NosK4Sfi0IbJg2AmvjY4NgVTsrtYzGMOLKA48RDM9wsQTWxLBYQY90bG5aMgCp1RkztE_a_UuszAV1VpzdpSU7Ui6BWPxPizm1-pwBSzESCkTDfp5gtGlG3OYsL5PK-xugqlPppcvLHdcL0pTRzyl50F0nrzK5dHNa0jZ4JZtryNYmNJFnSshT1WfHKZ3-Mn3E_7Lt5grJgUG6KIEj1JQj6iMew97rfnyBn8Cj5WoamFg8XKpsvo_90q63XLcIbNosvI-8T2CKMd_E3wzXbgOm08xLsfE4Yf78jG545hWinvsDedTjAA.jpg""}","{""href"": ""https://t.me/Makitalontila"",""label"":""Link""}"
